some,position,weight
yes,18,0.09437777101993561
yes,18,0.13623134791851044
yes,18,0.0903640165925026
yes,18,0.059059515595436096
yes,18,0.05816570296883583
yes,18,0.10797823220491409
yes,18,0.07966893911361694
yes,18,0.09866844862699509
yes,18,0.051812123507261276
yes,18,0.0522158220410347
yes,18,0.0839613527059555
yes,18,0.356209933757782
yes,18,0.1169193759560585
yes,18,0.07679804414510727
yes,18,0.08539260178804398
yes,18,0.08067790418863297
yes,18,0.09774339199066162
yes,18,0.07021986693143845
yes,11,0.12856265902519226
yes,11,0.056832537055015564
yes,11,0.16230764985084534
yes,11,0.13961848616600037
yes,11,0.06660868972539902
yes,11,0.10197752714157104
yes,11,0.10208442807197571
yes,11,0.06407390534877777
yes,11,0.08586487919092178
yes,11,0.05390948802232742
yes,11,0.1119433343410492
yes,11,0.15447837114334106
yes,11,0.07302328199148178
yes,11,0.0684591755270958
yes,11,0.09615985304117203
yes,11,0.18275077641010284
yes,11,0.20162788033485413
yes,11,0.1007036343216896
yes,11,0.09007519483566284
yes,11,0.1493840217590332
yes,11,0.12652093172073364
yes,11,0.07942772656679153
yes,11,0.12635482847690582
yes,11,0.11631561815738678
yes,11,0.27025365829467773
yes,11,0.08252598345279694
yes,11,0.165244460105896
yes,11,0.17464254796504974
yes,11,0.07265634089708328
yes,11,0.08464841544628143
yes,11,0.08295238018035889
yes,11,0.02168358862400055
yes,11,0.15893520414829254
yes,11,0.0813174843788147
yes,11,0.13960514962673187
yes,11,0.08754705637693405
yes,11,0.16518238186836243
yes,11,0.10004527866840363
yes,11,0.1809455156326294
yes,11,0.09219668805599213
yes,11,0.16130481660366058
yes,11,0.058168716728687286
yes,11,0.05500153452157974
yes,11,0.08806314319372177
yes,11,0.08356923609972
yes,11,0.10782506316900253
yes,11,0.0987839326262474
yes,11,0.06925452500581741
yes,11,0.11865486949682236
yes,11,0.08625396341085434
yes,11,0.06071829795837402
yes,11,0.10058113187551498
yes,11,0.0863649770617485
yes,11,0.14212624728679657
yes,11,0.22242043912410736
yes,11,0.14978614449501038
yes,11,0.1817970722913742
yes,11,0.10965484380722046
yes,11,0.19738726317882538
yes,11,0.11596417427062988
yes,20,0.18402087688446045
yes,20,0.14528973400592804
yes,20,0.08070825040340424
yes,20,0.1722763180732727
yes,20,0.15206950902938843
yes,20,0.1456008106470108
yes,20,0.08423564583063126
yes,20,0.05416020005941391
yes,20,0.06329163908958435
yes,20,0.11261548846960068
yes,20,0.08125780522823334
yes,20,0.1593911349773407
yes,20,0.06666979193687439
yes,2,0.13376539945602417
yes,2,0.12197445333003998
yes,2,0.1220947727560997
yes,2,0.08035596460103989
yes,2,0.11873567849397659
yes,2,0.1332116574048996
yes,2,0.06615659594535828
yes,2,0.0891207605600357
yes,2,0.1037701740860939
yes,2,0.1932450234889984
yes,2,0.10655681788921356
yes,2,0.10682103782892227
yes,2,0.14713893830776215
yes,2,0.07842206209897995
yes,2,0.09143540263175964
yes,2,0.12692499160766602
yes,2,0.10998772084712982
yes,2,0.14812661707401276
yes,2,0.09259483218193054
yes,2,0.10261306911706924
yes,2,0.07151655852794647
yes,2,0.10807891935110092
yes,2,0.06962844729423523
yes,2,0.0690387487411499
yes,2,0.09373047947883606
yes,2,0.07052381336688995
yes,2,0.08983438462018967
yes,2,0.17105872929096222
yes,2,0.10096324235200882
yes,2,0.08738774806261063
yes,2,0.08598218113183975
yes,2,0.09568306803703308
yes,2,0.10498107224702835
yes,2,0.14060667157173157
yes,2,0.12179404497146606
yes,2,0.11859447509050369
yes,2,0.1191008910536766
yes,19,0.10896258801221848
yes,19,0.12908248603343964
yes,19,0.06615473330020905
yes,19,0.07402036339044571
yes,19,0.07832814753055573
yes,19,0.10795009136199951
yes,19,0.06788206100463867
yes,19,0.21015937626361847
yes,19,0.0835219994187355
yes,19,0.1568925678730011
yes,19,0.06714806705713272
yes,19,0.06081150844693184
yes,19,0.06236182898283005
yes,19,0.14550310373306274
yes,22,0.06253896653652191
yes,22,0.21161454916000366
yes,22,0.20045529305934906
yes,22,0.08764775097370148
yes,22,0.06152001768350601
yes,22,0.05798806622624397
yes,26,0.10137473046779633
yes,26,0.07925505191087723
yes,24,0.05004553496837616
yes,24,0.058373503386974335
yes,24,0.06695622205734253
yes,24,0.14291012287139893
yes,24,0.04889407381415367
yes,24,0.04868423566222191
yes,24,0.04809655249118805
yes,24,0.05337473005056381
yes,24,0.11158283054828644
yes,27,0.07124469429254532
yes,25,0.08089443296194077
yes,25,0.3493207097053528
no,1,0.0020167853217571974
no,1,0.003593313042074442
no,1,0.007074044551700354
no,1,0.0016125589609146118
no,1,0.0028943016659468412
no,1,0.0036984372418373823
no,1,0.0011512120254337788
no,1,0.004007767885923386
no,1,0.0020256759598851204
no,1,0.0030084915924817324
no,1,0.01420588232576847
no,1,0.002733922563493252
no,1,0.0024778132792562246
no,1,0.0038798758760094643
no,1,0.0017729104729369283
no,1,0.001914571737870574
no,1,0.0052807568572461605
no,1,0.0017421133816242218
no,1,0.0021764994598925114
no,1,0.002942989580333233
no,1,0.0033826131839305162
no,1,0.024639775976538658
no,1,0.0017783376388251781
no,1,0.019980989396572113
no,1,0.0015628652181476355
no,1,0.0022626472637057304
no,1,0.0035951738245785236
no,1,0.002475125715136528
no,1,0.0022146268747746944
no,1,0.0014753458090126514
no,1,0.0018874030793085694
no,1,0.014142575673758984
no,1,0.0023970811162143946
no,1,0.003084990894421935
no,1,0.00417095422744751
no,1,0.039762455970048904
no,1,0.0020846370607614517
no,1,0.0020751559641212225
no,1,0.003207804635167122
no,1,0.002872421406209469
no,1,0.0033742468804121017
no,1,0.0028695533983409405
no,1,0.001971270190551877
no,1,0.0022231799084693193
no,1,0.00289495219476521
no,1,0.0034379763528704643
no,1,0.0024434824008494616
no,1,0.0023947814479470253
no,1,0.005713317543268204
no,1,0.002193390391767025
no,1,0.0037547971587628126
no,1,0.0014708058442920446
no,1,0.008576707914471626
no,1,0.0037891657557338476
no,1,0.0015718513168394566
no,1,0.003953850362449884
no,1,0.004598669242113829
no,1,0.0024504666216671467
no,1,0.0015058355638757348
no,1,0.002904437016695738
no,1,0.003683363553136587
no,1,0.0019722715951502323
no,1,0.001692156307399273
no,1,0.0019208661979064345
no,1,0.10096333920955658
no,1,0.002403530292212963
no,1,0.016865702345967293
no,1,0.0034314545337110758
no,1,0.004345561843365431
no,1,0.003999084699898958
no,1,0.0016743458108976483
no,1,0.0020485103596001863
no,1,0.002710767323151231
no,1,0.0035034981556236744
no,1,0.0017007089918479323
no,1,0.001991584897041321
no,1,0.0018915438558906317
no,1,0.002538780216127634
no,1,0.0018127692164853215
no,1,0.002716611372306943
no,1,0.0020113522186875343
no,1,0.0028300790581852198
no,1,0.001991010271012783
no,1,0.0027375079225748777
no,1,0.004172012209892273
no,1,0.001563168945722282
no,1,0.09586634486913681
no,1,0.001759895938448608
no,1,0.0013691069325432181
no,1,0.0024507183115929365
no,1,0.0020515003707259893
no,1,0.0036751681473106146
no,1,0.0028002553153783083
no,1,0.0024938362184911966
no,1,0.001698571490123868
no,1,0.00817222148180008
no,1,0.00198630103841424
no,1,0.0017831592122092843
no,1,0.0030147770885378122
no,1,0.008691387251019478
no,1,0.022950157523155212
no,1,0.0023770248517394066
no,1,0.003595107002183795
no,1,0.0029998752288520336
no,1,0.002543213777244091
no,1,0.0037664968986064196
no,1,0.0029838408809155226
no,1,0.002267030766233802
no,1,0.002186672994866967
no,1,0.002109054010361433
no,1,0.0075696841813623905
no,1,0.003014462999999523
no,1,0.003020330797880888
no,1,0.0027055672835558653
no,1,0.002946702763438225
no,1,0.0013107374543324113
no,1,0.0017520629335194826
no,1,0.001084290910512209
no,1,0.02214116044342518
no,1,0.005842054728418589
no,1,0.00548561429604888
no,1,0.0028102071955800056
no,1,0.0022302281577140093
no,1,0.0038165803998708725
no,1,0.013222792185842991
no,1,0.05715540796518326
no,1,0.0018800459802150726
no,1,0.006496563088148832
no,1,0.009935046546161175
no,1,0.002805061172693968
no,1,0.0019819787703454494
no,1,0.0022850516252219677
no,1,0.009590405970811844
no,1,0.002769396873190999
no,1,0.0019508590921759605
no,1,0.0044904230162501335
no,1,0.003454802092164755
no,1,0.0026612982619553804
no,1,0.004632639233022928
no,1,0.0020972315687686205
no,1,0.004209273029118776
no,1,0.0024838121607899666
no,1,0.0025849766097962856
no,1,0.009163045324385166
no,1,0.001818692428059876
no,1,0.0041193547658622265
no,1,0.002079138532280922
no,1,0.001775694196112454
no,1,0.004155446775257587
no,1,0.003253484144806862
no,1,0.004185968078672886
no,1,0.0015390831977128983
no,1,0.002342150779440999
no,1,0.002437277464196086
no,1,0.01591658778488636
no,1,0.0013311858056113124
no,1,0.0016219825483858585
no,1,0.0020328848622739315
no,1,0.012676442041993141
no,1,0.005978988483548164
no,1,0.0016793616814538836
no,1,0.00204845960251987
no,1,0.0026390475686639547
no,1,0.001422534929588437
no,1,0.0009626382379792631
no,1,0.04732025787234306
no,1,0.0015610972186550498
no,1,0.0012326089199632406
no,1,0.0017299901228398085
no,1,0.0011860830709338188
no,1,0.0032136854715645313
no,1,0.0030503636226058006
no,1,0.001966794952750206
no,1,0.0012395718367770314
no,1,0.0005961685674265027
no,1,0.0009568957611918449
no,1,0.0016445302171632648
no,1,0.0009330387110821903
no,1,0.002224228112027049
no,1,0.0014467021683230996
no,1,0.0020111773628741503
no,1,0.0019874037243425846
no,1,0.0025920092593878508
no,1,0.0022350684739649296
no,1,0.0024399033281952143
no,1,0.0017948341555893421
no,1,0.0013900080230087042
no,1,0.0012236895272508264
no,1,0.0011824743123725057
no,1,0.0009911485249176621
no,1,0.0026690105441957712
no,1,0.003184881992638111
no,1,0.0023993952199816704
no,1,0.0011042410042136908
no,1,0.001120649161748588
no,1,0.0011608933564275503
no,1,0.0008360486244782805
no,1,0.0009853458032011986
no,1,0.003316649002954364
no,1,0.0012157568708062172
no,1,0.001457391306757927
no,1,0.0012044369941577315
no,1,0.0015759158413857222
no,1,0.0014632667880505323
no,1,0.0013318737037479877
no,1,0.0015265459660440683
no,1,0.0016934978775680065
no,1,0.001931405276991427
no,1,0.0016125942347571254
no,1,0.0012560825562104583
no,1,0.0018059172434732318
no,1,0.0018500739242881536
no,1,0.0011440357193350792
no,1,0.0012294631451368332
no,1,0.0008346803952008486
no,1,0.0010376909049227834
no,1,0.0016837690491229296
no,1,0.0013185918796807528
no,1,0.0009789952309802175
no,1,0.0012596470769494772
no,1,0.002654195763170719
no,1,0.001372242346405983
no,1,0.0020933591295033693
no,1,0.003203426022082567
no,1,0.002706686733290553
no,1,0.0015891027869656682
no,1,0.0017243330366909504
no,1,0.0018362083937972784
no,1,0.0014720464823767543
no,1,0.001803058898076415
no,1,0.0022638188675045967
no,1,0.0019625737331807613
no,1,0.0009795082733035088
no,1,0.0028243872802704573
no,1,0.001120779779739678
no,1,0.0014327677199617028
no,1,0.014898313209414482
no,1,0.00100449298042804
no,1,0.0015818995889276266
no,1,0.0009256390039809048
no,1,0.002259352244436741
no,1,0.0019073241855949163
no,1,0.001276169321499765
no,1,0.0021936839912086725
no,1,0.0009101141477003694
no,1,0.0011336238821968436
no,1,0.002828059485182166
no,1,0.0016644458519294858
no,1,0.0017535485094413161
no,1,0.0014333379222080112
no,1,0.0018020395655184984
no,1,0.0011225049383938313
no,1,0.0014574220404028893
no,1,0.0038272456731647253
no,1,0.0014498832169920206
no,1,0.00167308677919209
no,1,0.0022543061058968306
no,1,0.0014277920126914978
no,1,0.002820164430886507
no,1,0.0010010026162490249
no,1,0.0008728380198590457
no,1,0.0021493725944310427
no,1,0.0014370318967849016
no,1,0.0017981521086767316
no,1,0.0010308994678780437
no,1,0.0009280411177314818
no,1,0.0013772455276921391
no,1,0.0010725135216489434
no,1,0.00341602205298841
no,1,0.002015534322708845
no,1,0.001649082638323307
no,1,0.0008211713866330683
no,1,0.0017264431808143854
no,1,0.0009843207662925124
no,1,0.003604466561228037
no,1,0.0012523106997832656
no,1,0.0011599279241636395
no,1,0.0026882376987487078
no,1,0.001477081561461091
no,1,0.003441306296736002
no,1,0.0034859220031648874
no,1,0.0014768365072086453
no,1,0.0010558447102084756
no,1,0.0011012585600838065
no,1,0.0009812191128730774
no,1,0.0009758843225426972
no,1,0.0010245359735563397
no,1,0.0011416071793064475
no,1,0.0006262267124839127
no,1,0.001731243683025241
no,1,0.002387807471677661
no,1,0.0013709582854062319
no,1,0.001091278507374227
no,1,0.001981089822947979
no,1,0.0013268942711874843
no,1,0.0013648995663970709
no,1,0.0018780872924253345
no,1,0.0008745983359403908
no,1,0.0015750061720609665
no,1,0.0027694287709891796
no,1,0.0032666735351085663
no,1,0.001865255064330995
no,1,0.0009191249846480787
no,1,0.053420212119817734
no,1,0.002395292976871133
no,1,0.0029682477470487356
no,1,0.003170775482431054
no,1,0.0016269367188215256
no,1,0.00233603292144835
no,1,0.0012660074280574918
no,1,0.001397171407006681
no,1,0.0018841777928173542
no,1,0.0021091927774250507
no,1,0.0016331203514710069
no,1,0.0018577658338472247
no,1,0.0012918926076963544
no,1,0.002815038664266467
no,1,0.0024183117784559727
no,1,0.0013540232321247458
no,1,0.001482505933381617
no,1,0.0016451235860586166
no,1,0.025830445811152458
no,1,0.000935989199206233
no,1,0.0006862608715891838
no,1,0.0011699812021106482
no,1,0.001964002614840865
no,1,0.006673937663435936
no,1,0.002446337603032589
no,1,0.0022666901350021362
no,1,0.014289702288806438
no,1,0.0013674019137397408
no,1,0.0012067133793607354
no,1,0.002753795590251684
no,1,0.0010822367621585727
no,1,0.0007431389531120658
no,1,0.0016236380906775594
no,1,0.0005609043291769922
no,1,0.0015349281020462513
no,1,0.0040658568032085896
no,1,0.0018927747150883079
no,1,0.0010134369367733598
no,1,0.0016798499273136258
no,1,0.004775865934789181
no,1,0.0022460990585386753
no,1,0.0007437403546646237
no,1,0.001213997951708734
no,1,0.0015224216040223837
no,1,0.002027420327067375
no,1,0.0015252786688506603
no,1,0.002868443727493286
no,1,0.0017407479463145137
no,1,0.0016506814863532782
no,1,0.0034878100268542767
no,1,0.0011177791748195887
no,1,0.004765024408698082
no,1,0.0024104437325149775
no,1,0.0014133724616840482
no,1,0.0024903707671910524
no,1,0.005407005548477173
no,1,0.0006894574034959078
no,1,0.0011654358822852373
no,1,0.002404092811048031
no,1,0.0014049264136701822
no,1,0.0025989613495767117
no,1,0.0019558181520551443
no,1,0.0009365196456201375
no,1,0.0010728194611147046
no,1,0.0031458165030926466
no,1,0.0013535680482164025
no,1,0.0018070726655423641
no,1,0.0016026075463742018
no,1,0.0036199630703777075
no,1,0.001297389972023666
no,1,0.0018712355522438884
no,1,0.0011425975244492292
no,1,0.0008547783363610506
no,1,0.0012045324547216296
no,1,0.0010583503171801567
no,1,0.00407212832942605
no,1,0.0020933272317051888
no,1,0.0012885823380202055
no,1,0.0022778157144784927
no,1,0.0011606374755501747
no,1,0.0009341559489257634
no,1,0.0016283630393445492
no,1,0.001938159461133182
no,1,0.0013072463916614652
no,1,0.001430506817996502
no,1,0.000999312731437385
no,1,0.003971960861235857
no,1,0.007723432965576649
no,1,0.0029120331164449453
no,1,0.001208823756314814
no,1,0.00284307892434299
no,1,0.0018692322773858905
no,1,0.002433965215459466
no,1,0.0011402387171983719
no,1,0.0011093489592894912
no,1,0.0013127389829605818
no,1,0.0012097654398530722
no,1,0.009086956270039082
no,1,0.0009737114887684584
no,1,0.0009722511749714613
no,1,0.001278391806408763
no,1,0.0018979364540427923
no,1,0.00154869316611439
no,1,0.0039086672477424145
no,1,0.006256965454667807
no,1,0.0006761098629795015
no,1,0.0021966455969959497
no,1,0.0013947152765467763
no,1,0.001306708320043981
no,1,0.002843791851773858
no,1,0.0013501879293471575
no,1,0.0009756509680300951
no,1,0.0009959820890799165
no,1,0.0019104152452200651
no,1,0.0020944722928106785
no,1,0.0017453960608690977
no,1,0.0008902820409275591
no,1,0.0031677763909101486
no,1,0.0019890605472028255
no,1,0.0020591558422893286
no,1,0.0016860958421602845
no,1,0.0027474809903651476
no,1,0.0017625070177018642
no,1,0.000928197056055069
no,1,0.001744632376357913
no,1,0.0016067636897787452
no,1,0.0008391041192226112
no,1,0.0007573298644274473
no,1,0.001338111120276153
no,1,0.004999547265470028
no,1,0.001002920907922089
no,1,0.003947459626942873
no,1,0.0009018348646350205
no,1,0.0017953458009287715
no,1,0.002298579318448901
no,1,0.0016883006319403648
no,1,0.0023616605903953314
no,1,0.003610505722463131
no,1,0.003179463092237711
no,1,0.0028318034019321203
no,1,0.002615224802866578
no,1,0.0014461599057540298
no,1,0.002180909737944603
no,1,0.001906458055600524
no,1,0.000862775428686291
no,1,0.019836798310279846
no,1,0.0012722242390736938
no,1,0.0037332731299102306
no,1,0.0025312865618616343
no,1,0.0020501180551946163
no,1,0.002417032839730382
no,1,0.001789063448086381
no,1,0.0013239802792668343
no,1,0.0018140210304409266
no,1,0.002204765798524022
no,1,0.0017550745978951454
no,1,0.000974993861746043
no,1,0.0011956003727391362
no,1,0.002538055181503296
no,1,0.0027651996351778507
no,1,0.001960924593731761
no,1,0.00603149039670825
no,1,0.0015181124908849597
no,1,0.003325651166960597
no,1,0.0026118033565580845
no,1,0.0026798895560204983
no,1,0.0013672973727807403
no,1,0.0030556954443454742
no,1,0.0014286997029557824
no,1,0.000768663827329874
no,1,0.002065732143819332
no,1,0.002931308699771762
no,1,0.0008482186240144074
no,1,0.0025197803042829037
no,1,0.0016142992535606027
no,1,0.003511431161314249
no,1,0.0009400182752870023
no,1,0.0012700182851403952
no,1,0.0013550234725698829
no,1,0.0015396918170154095
no,1,0.002318484243005514
no,1,0.0010676138335838914
no,1,0.001530929934233427
no,1,0.0018204201478511095
no,1,0.0019903145730495453
no,1,0.001142880879342556
no,1,0.001774357631802559
no,1,0.001879812916740775
no,1,0.0007092147134244442
no,1,0.0015461553120985627
no,1,0.004585970658808947
no,1,0.0016690794145688415
no,1,0.0009105402277782559
no,1,0.002780636539682746
no,1,0.0025961133651435375
no,1,0.00239012623205781
no,1,0.002244458068162203
no,1,0.0016511089634150267
no,1,0.0013386100763455033
no,1,0.002540431683883071
no,1,0.0023701719474047422
no,1,0.0017588215414434671
no,1,0.0018971485551446676
no,1,0.0013815327547490597
no,1,0.0016276109963655472
no,1,0.0018205876694992185
no,1,0.001497256220318377
no,1,0.0029072840698063374
no,1,0.0012945185881108046
no,1,0.003930849488824606
no,1,0.0006426287000067532
no,1,0.0026213142555207014
no,1,0.0005438856314867735
no,1,0.0007604839047417045
no,1,0.0008125943713821471
no,1,0.0018116786377504468
no,1,0.0010186886647716165
no,1,0.00037648066063411534
no,1,0.0008343427325598896
no,1,0.005751370918005705
no,1,0.0018297426868230104
no,1,0.000651196634862572
no,1,0.0006698559736832976
no,1,0.0029702673200517893
no,1,0.0014660729793831706
no,1,0.0007681843708269298
no,1,0.0015844429144635797
no,1,0.001242303755134344
no,1,0.001461842330172658
no,1,0.0007085821707732975
no,1,0.0011375339236110449
no,1,0.002886758651584387
no,1,0.0005725478986278176
no,1,0.02029993198812008
no,1,0.0024902839213609695
no,1,0.0012161979684606194
no,1,0.0013723426964133978
no,1,0.000771100225392729
no,1,0.0012132399715483189
no,1,0.0004958864883519709
no,1,0.0010996017372235656
no,1,0.0010968915885314345
