epoch,avg_train_loss,avg_val_loss,avg_val_corr,run,lstm_attn,lstm_bidirectional,lstm_hiddensize,lstm_dropout,lstm_layers,elmo_layer,bert_layer,bert_large,embedding
103,0.010440146674227435,0.47542809695005417,0.7234601482232331,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
104,0.010310270098852926,0.47643978595733644,0.7208733198276781,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
105,0.010306204222433734,0.4880806490778923,0.7216245258635346,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
106,0.010275493009248748,0.48224959820508956,0.7247488081370139,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
107,0.010107406218594406,0.48077081367373464,0.7225814827449638,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
108,0.009965444504632614,0.48234823271632193,0.7232759061608578,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
109,0.009959751150017838,0.4666579976677895,0.7236070710409788,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
110,0.009819039520516526,0.47464427575469015,0.7223246452515546,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
111,0.009845598242100096,0.4850621268153191,0.7228484371003231,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
112,0.009630599501542747,0.4828078970313072,0.723959268986549,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
113,0.00960769715020433,0.4790537402033806,0.7222170432666585,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
114,0.00954878649135935,0.4863097436726093,0.7214467393510804,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
115,0.009766893878622795,0.4706345863640308,0.7198445433796907,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
116,0.009688458072923822,0.47404990866780283,0.7213715620617582,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
117,0.009727226460381645,0.4834598407149315,0.7216753175022195,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
118,0.009961608611047269,0.474570631980896,0.7185534561034894,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
119,0.00975104475437547,0.4808169066905975,0.7210615891348209,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
120,0.009488741371023934,0.4791605293750763,0.7209166494278836,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
121,0.009536343203944853,0.4863621756434441,0.7217562653706886,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
122,0.009298123135522474,0.47375820577144623,0.7233149418727038,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
123,0.009321464334061603,0.48843400925397873,0.7221106761609459,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
124,0.00916767861272092,0.47856623455882075,0.7231704968554702,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
125,0.009341735435737065,0.48360574096441267,0.7224977779040473,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
126,0.009171300471643917,0.4805519200861454,0.7222198457428443,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
127,0.009252902337175328,0.4773132212460041,0.7201780472664974,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
128,0.00926408605882898,0.4798167124390602,0.7214047749707476,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
129,0.009043384879623773,0.48105813190340996,0.723072573425269,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
130,0.0092927337733272,0.48429642617702484,0.7216426352841906,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
131,0.009190348482661648,0.479322749376297,0.7212633340475192,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
132,0.009195356257259845,0.48318225890398026,0.7223291110074931,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
133,0.009189916621107842,0.48450708836317063,0.722120393496455,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
134,0.009082317768479698,0.482370413094759,0.7212768827639657,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
135,0.009266880473296624,0.4759547099471092,0.7206131712821555,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
136,0.009246394532965496,0.48222688511013984,0.7231242479768375,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
137,0.009215446950111072,0.4731819614768028,0.721454174283007,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
138,0.008954006243948242,0.478557663410902,0.7219039731501955,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
139,0.009016894453088753,0.48638835847377776,0.7226443035830139,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
140,0.009092534068622626,0.4807357728481293,0.7220864006839025,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
141,0.009026227524736896,0.49253552705049514,0.7232051296776459,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
